Legacy_Customer_ID,Age,Employment_Type,Education_Level,Annual_Income($),Credit_Score,Region,Account_Type,Customer_Feedback,CLV_Score,Complaint_Count,Contact_Preference,Subscription_Tier,Target
nan,50,Salaried,High School,54198.54,767.8086718,Southwest,Joint,Website layout needs improvement,39.2,0,Text,Basic,1
nan,35,Self-Employed,,33921.59,786.2686129,West Coast,Savings,Loyalty program incentives are advantageous,55.5,1,Email,Basic,0
nan,42,Unemployed,Associate,26186.21,719.6617703,West Coast,Checking,Product grade beat anticipations,5,0,Email,Basic,1
nan,28,Self-Employed,Associate,220913.97,693.1446792,Northeast,Checking,Product standard transcended predictions,,0,Email,Basic,1
ID_XXXX,35,nan,High School,29230.22,668.641777,Midwest,Joint,Website UI/UX needs improvement,15.4,1,Email,Basic,0
nan,42,Self-Employed,PhD,48738.88,665.1535954,Northeast,Savings,Loyalty program privileges are profitable,12.7,1,Phone,Basic,0
nan,28,Freelancer,,36661.2,760.3530281,Northeast,Joint,Delivery was late by 3 days affecting my schedule,18.2,0,Email,Premium,0
nan,61,Salaried,nan,7660.23,745.6605525,Midwest,Checking,Product grade beat anticipations,13.7,0,App,Premium,1
nan,50,Freelancer,,17485.72,,Southwest,Savings,Technical support was ignoring,53.5,1,Email,Basic,1
nan,,Unemployed,High School,17859.04,745.4095327,Northeast,Joint,Technical support was ignoring,26.2,0,Email,Basic,1
nan,50,nan,High School,100557.16,727.122588,Southwest,Checking,Return process was problematic,12.2,0,Phone,Basic,0
nan,,nan,nan,44358.27,768.1108851,Southwest,Checking,Website user experience needs improvement,11.2,2,App,Basic,1
nan,42,Salaried,Master,129464.47,767.6343377,Southwest,Savings,Excellent customer service experience,16.8,0,App,Premium,0
nan,50,Self-Employed,High School,104912.39,666.706295,Northeast,Savings,Delivery was pushed back by 3 days,29.6,2,Phone,Premium,1
nan,,Self-Employed,Master,18126.66,733.6822994,Midwest,Savings,Technical support was delayed affecting my schedule,22.3,2,App,Basic,0
nan,50,Self-Employed,Associate,70348.72,636.5566625,Midwest,Joint,Delivery was postponed by 3 days,28,0,Text,Premium,1
nan,28,Salaried,Associate,115457.59,726.6510369,Southwest,Joint,Product grade beat anticipations,2.9,0,Email,Premium,0
nan,50,Unemployed,High School,85213.38,,Southwest,Savings,Product standard transcended predictions,36.8,2,Text,Premium,1
nan,,nan,Master,77888.22,654.3140328,Midwest,Savings,Product excellence surpassed forecasts,41.6,0,Email,Basic,0
nan,50,Self-Employed,High School,114374.15,699.1768632,West Coast,Savings,Technical support was negligent,49.9,1,Email,Basic,1
ID_XXXX,42,Salaried,High School,4968.8,720.4763189,West Coast,Checking,Billing setbacks caused frustration,48.6,0,Email,Basic,1
nan,50,Salaried,Associate,111742.17,,Southwest,Savings,Loyalty program advantages are worthwhile,31.1,1,Phone,Basic,0
nan,,Freelancer,High School,27060.15,706.0698148,Midwest,Joint,Billing concerns caused frustration,51.2,0,Phone,Premium,1
nan,28,Salaried,,72108.36,,West Coast,Checking,Product excellence surpassed forecasts,2.5,2,Phone,Premium,1
nan,50,nan,High School,23585.32,,Midwest,Savings,Highly recommend this service to colleagues,,1,Email,Premium,0
nan,35,Freelancer,Associate,155143.57,637.3878217,Northeast,Joint,Delivery was deferred by 3 days,46.1,0,Email,Basic,0
nan,50,Freelancer,nan,55675.23,708.3679282,Southwest,Checking,Billing concerns caused frustration,,0,Email,Premium,1
nan,50,Self-Employed,Associate,87537.66,697.9313193,West Coast,Checking,Highly recommend this service without hesitation,51.7,0,Email,Basic,0
nan,28,Salaried,,134323.58,713.2867163,Southwest,Joint,Return process was confusing,19,1,Phone,Enterprise,0
nan,35,nan,Associate,191828.16,692.0339011,Northeast,Joint,Highly recommend this service without hesitation,42.8,0,Email,Basic,0
ID_XXXX,50,Freelancer,Bachelor,111945,,Midwest,Checking,Website layout needs improvement,37.2,0,Email,Premium,1
nan,28,nan,Master,13691.06,701.682834,Southwest,Joint,Return process was problematic that needs resolution,21.1,0,Email,Basic,0
nan,35,Self-Employed,High School,163863.14,766.5410063,West Coast,Checking,Billing setbacks caused frustration,4,0,Phone,Basic,1
nan,61,Freelancer,PhD,81927.14,783.0730402,Northeast,Checking,Technical support was unavailable,15.9,0,Email,Premium,1
nan,35,Salaried,Master,79916.89,841.9667139,West Coast,Checking,Loyalty program privileges are profitable,,0,Email,Premium,1
nan,42,Freelancer,,216123.35,804.5825204,Midwest,Checking,Product caliber surpassed hopes,47.4,0,Email,Basic,1
nan,,Freelancer,High School,24320.66,660.1531037,West Coast,Savings,Loyalty program privileges are worthwhile,24,1,App,Premium,0
nan,35,Freelancer,High School,23281.02,699.5781199,West Coast,Joint,Competitive pricing compared to others,26.6,0,App,Basic,1
nan,35,Freelancer,Bachelor,61190.54,718.8607183,West Coast,Savings,Product standard transcended forecasts,32.5,1,Phone,Enterprise,0
ID_XXXX,50,Salaried,,118128.97,715.7220083,Northeast,Savings,Product grade surpassed hopes,8.6,0,Phone,Premium,0
nan,50,nan,,50390.78,,West Coast,Savings,Delivery was late by 3 days,41.1,2,Email,Basic,0
nan,,nan,High School,85410.15,840.3795711,West Coast,Savings,Website UI/UX needs improvement,41.3,1,Email,Basic,0
ID_XXXX,,Salaried,High School,51207.23,665.8974227,Northeast,Checking,Website layout needs improvement,64,1,Phone,Basic,1
nan,50,nan,Bachelor,80121.15,684.3234432,Northeast,Checking,Billing concerns caused frustration,45.7,1,Phone,Basic,1
nan,35,Salaried,Master,146832.95,802.1912965,Northeast,Checking,Technical support was delayed affecting my schedule,43.7,0,Email,Basic,0
nan,28,Freelancer,High School,16917.76,689.2009328,Midwest,Checking,Loyalty program advantages are profitable,42.9,1,Email,Basic,0
nan,35,Salaried,,101038.26,739.6790325,Northeast,Savings,Delivery was pushed back by 3 days,27.9,1,Email,Basic,1
nan,28,nan,Associate,131619.43,771.7328685,Midwest,Checking,Loyalty program advantages are profitable,14.5,0,Phone,Basic,0
nan,50,Salaried,Bachelor,50370.89,744.3249508,Northeast,Savings,Highly recommend this service,16.9,0,Phone,Premium,0
nan,50,Self-Employed,Master,33186.47,729.5882817,Northeast,Checking,Delivery was held up by 3 days,22.1,0,Text,Basic,0
nan,28,Self-Employed,Master,1159.14,766.9305385,Southwest,Joint,Delivery was postponed by 3 days,,0,Phone,Premium,1
nan,61,Salaried,Bachelor,135580.68,675.3465722,Southwest,Joint,Product caliber outdid anticipations,11,1,Email,Enterprise,1
nan,35,Freelancer,High School,33779.48,695.1818435,Southwest,Joint,Technical support was delayed affecting my schedule,23.4,1,Text,Basic,0
nan,42,Salaried,Bachelor,37577.82,746.7818794,Southwest,Joint,Highly recommend this service,,1,Email,Basic,0
nan,50,Freelancer,nan,34806,616.528037,Northeast,Checking,Product standard transcended predictions,35,0,Text,Enterprise,1
nan,42,nan,nan,58703.47,790.8291912,Northeast,Joint,Competitive pricing compared to others,27.6,0,Email,Basic,1
nan,42,Unemployed,PhD,103048.87,,Midwest,Joint,Return process was problematic that needs resolution,32.3,1,Email,Premium,0
nan,28,Unemployed,Associate,125613.81,727.6515876,Northeast,Savings,Competitive pricing compared to others,13.5,0,Phone,Basic,1
nan,42,Salaried,Master,42374.16,638.4743561,Midwest,Joint,Product grade surpassed hopes,44.6,0,Email,Premium,0
nan,50,Salaried,PhD,92477.89,655.6695437,West Coast,Checking,Product caliber surpassed hopes,6.4,3,App,Basic,0
nan,,Self-Employed,Bachelor,108410.06,700.0708168,West Coast,Savings,Delivery was postponed by 3 days,12.3,2,Phone,Premium,1
nan,42,Salaried,High School,29943.87,760.3714925,Northeast,Checking,Highly recommend this service,35.8,0,Email,Premium,0
nan,42,nan,nan,8637.16,616.1691994,West Coast,Savings,Website navigation needs improvement,30.1,2,Email,Basic,1
nan,50,Salaried,Associate,191302.39,,Northeast,Checking,Loyalty program perks are worthwhile,9.4,1,Phone,Premium,0
ID_XXXX,,nan,High School,96089.28,701.9984338,Midwest,Joint,Technical support was ignoring,35.2,1,Email,Basic,0
nan,35,Salaried,High School,88777.21,708.8288264,Southwest,Savings,Loyalty program privileges are worthwhile,16.2,1,Email,Basic,1
nan,42,Unemployed,Bachelor,5160.23,732.6796471,West Coast,Joint,Product grade surpassed hopes,7.1,2,Phone,Basic,0
nan,50,Salaried,Associate,144759.36,733.4658619,Northeast,Checking,Website UI/UX needs improvement,13.4,1,Email,Basic,1
ID_XXXX,50,Salaried,High School,70961.02,684.3785705,Southwest,Checking,Technical support was delayed affecting my schedule,9.1,0,Email,Premium,0
nan,28,Freelancer,Master,160064.74,,Midwest,Savings,Delivery was deferred by 3 days,3.7,0,Email,Enterprise,0
nan,50,Salaried,Master,312075.72,604.030093,Northeast,Checking,Billing challenges caused frustration,40.7,0,Email,Premium,0
nan,28,Freelancer,Master,267655.73,697.4790557,West Coast,Checking,Loyalty program incentives are beneficial,11.6,0,Email,Premium,1
nan,42,Self-Employed,High School,164777.82,,Midwest,Savings,Competitive pricing compared to others,34.8,0,Email,Premium,0
nan,42,Salaried,Bachelor,935.66,702.7525342,Northeast,Joint,Delivery was late by 3 days,57.8,1,Email,Premium,1
nan,61,nan,High School,184379.18,628.6544848,West Coast,Savings,Highly recommend this service without hesitation,4.4,1,Email,Basic,0
nan,42,Self-Employed,Associate,6632.46,757.9013689,Midwest,Checking,Technical support was delayed causing inconvenience,33.9,0,App,Premium,1
nan,35,Freelancer,Associate,161934.49,657.5806094,Midwest,Checking,Loyalty program privileges are profitable,24.8,1,Phone,Basic,0
ID_XXXX,35,Self-Employed,Master,27943.4,716.6242996,Southwest,Savings,Product caliber transcended predictions,16.7,1,Email,Basic,1
nan,61,Freelancer,Associate,80051.62,727.6517299,Southwest,Savings,Technical support was delayed affecting my schedule,59.4,0,Email,Basic,1
nan,28,Salaried,High School,3299,720.9913577,Southwest,Joint,Loyalty program privileges are profitable,43.8,0,Text,Basic,1
nan,42,Salaried,Associate,125360.3,778.4505463,Northeast,Checking,Technical support was negligent,63.1,1,Email,Basic,1
nan,28,Self-Employed,Associate,10068.48,717.336872,Midwest,Checking,Highly recommend this service to colleagues,23.2,2,Text,Enterprise,1
nan,50,Self-Employed,nan,44947.98,741.3727702,Southwest,Joint,Billing challenges caused frustration,40.9,1,Phone,Basic,1
nan,42,Salaried,,144560.29,717.2047983,West Coast,Savings,Loyalty program incentives are advantageous,20.4,0,Email,Premium,0
nan,35,Freelancer,High School,101030.01,750.6478042,Northeast,Savings,Delivery was late by 3 days,27.9,1,Text,Premium,0
nan,35,Freelancer,High School,515.19,789.6747649,Southwest,Joint,Technical support was delayed causing inconvenience,28.2,0,Phone,Basic,1
nan,61,Salaried,High School,43850.85,,Northeast,Savings,Product grade outdid anticipations,55.6,0,Phone,Premium,1
nan,42,Salaried,Master,3640.71,759.0925179,Midwest,Joint,Competitive pricing compared to others,31.2,1,Email,Basic,1
nan,50,Self-Employed,,95142.62,792.7664467,West Coast,Savings,Competitive pricing compared to others,43.3,1,Email,Basic,0
nan,61,Salaried,High School,295129.17,787.8592123,Midwest,Savings,Website design needs improvement,5.4,1,Email,Enterprise,0
nan,,Salaried,,90522.32,700.7355298,West Coast,Savings,Product grade beat anticipations,13.5,3,Email,Basic,0
nan,35,Salaried,High School,21597.04,771.8216178,Midwest,Joint,Technical support was negligent,27.7,0,Email,Basic,1
nan,,nan,High School,37303.64,732.438558,Northeast,Joint,Delivery was held up by 3 days,15.1,0,Email,Basic,0
nan,28,Freelancer,Associate,319360.48,775.8614999,Midwest,Joint,Website layout needs improvement,53.3,1,Text,Basic,0
nan,35,Salaried,High School,21561.98,,West Coast,Checking,Product caliber outdid anticipations,49.8,1,Email,Premium,0
nan,61,Salaried,Bachelor,70079.25,,Northeast,Checking,Website navigation needs improvement,36.9,0,Phone,Enterprise,0
nan,35,Freelancer,nan,43484.49,741.698604,Northeast,Joint,Highly recommend this service to colleagues,10.8,1,App,Basic,0
nan,35,Self-Employed,High School,124302.12,732.7618978,West Coast,Checking,Return process was problematic that needs resolution,16.7,0,Email,Basic,0
nan,35,Freelancer,Associate,171728.67,734.7166523,West Coast,Checking,Delivery was postponed by 3 days,29.1,0,Email,Basic,1
nan,50,nan,nan,35426.71,,Northeast,Savings,Loyalty program incentives are beneficial,12.7,0,Phone,Enterprise,0
ID_XXXX,42,Self-Employed,PhD,91797.97,707.413783,West Coast,Savings,Website UI/UX needs improvement,14.8,0,Phone,Basic,0
nan,50,Salaried,Associate,67693.46,808.1587465,Midwest,Savings,Technical support was delayed affecting my schedule,32.3,2,Email,Basic,0
nan,61,Freelancer,Bachelor,27739.41,743.8763956,Midwest,Checking,Loyalty program advantages are profitable,33.5,0,Email,Premium,0
ID_XXXX,50,nan,High School,26976.7,,Midwest,Checking,Loyalty program incentives are beneficial,,0,Email,Basic,0
nan,35,Self-Employed,Master,65752.47,706.1291284,Northeast,Joint,Technical support was delayed affecting my schedule,61.8,1,Phone,Basic,0
nan,,Freelancer,nan,14215.34,772.8129227,Midwest,Checking,Highly recommend this service,38.5,0,Email,Basic,1
nan,35,Salaried,Bachelor,141525.25,683.1906645,Northeast,Checking,Product grade outdid anticipations,17.8,0,Phone,Enterprise,0
nan,28,Salaried,Associate,6077.6,645.8986159,West Coast,Joint,Loyalty program privileges are worthwhile,21.6,1,Email,Basic,1
ID_XXXX,28,Freelancer,High School,8444.77,649.577543,Midwest,Joint,Delivery was pushed back by 3 days,45.9,1,Phone,Basic,1
nan,42,nan,,35606.02,633.55122,Northeast,Joint,Website user experience needs improvement,31.4,0,Phone,Premium,1
nan,28,Freelancer,Bachelor,10681.72,655.0592571,Southwest,Savings,Return process was difficult,33.1,0,Phone,Basic,0
nan,28,Freelancer,Bachelor,54883.76,660.956703,Midwest,Joint,Return process was problematic that needs resolution,21.4,1,Email,Premium,0
nan,35,Salaried,High School,43374.27,789.261869,Midwest,Savings,Product standard transcended forecasts,38.1,2,App,Basic,0
nan,35,Salaried,Bachelor,108753.27,717.6910394,Northeast,Checking,Return process was problematic that needs resolution,,1,Phone,Basic,0
nan,50,Self-Employed,Bachelor,259904.17,701.836823,Northeast,Checking,Competitive pricing compared to others,12.6,2,Text,Basic,1
nan,61,Salaried,High School,119053.63,647.8293468,West Coast,Savings,Return process was problematic,10.3,1,Phone,Enterprise,0
nan,50,Freelancer,High School,16811.2,712.8436801,Northeast,Savings,Technical support was ignoring,41.3,0,Email,Premium,0
nan,35,Salaried,High School,233020.71,633.1335969,West Coast,Savings,Highly recommend this service without hesitation,,0,Phone,Enterprise,1
nan,35,Freelancer,Master,42312.99,701.5291414,Southwest,Checking,Billing setbacks caused frustration,19.4,2,Email,Enterprise,1
nan,,Unemployed,Bachelor,54639.2,823.2247195,West Coast,Checking,Highly recommend this service without hesitation,40.5,1,Email,Premium,0
nan,28,Self-Employed,Master,46533.12,753.1901789,Midwest,Joint,Delivery was late by 3 days,13,0,Email,Basic,0
nan,61,Salaried,High School,27987.45,709.510092,Northeast,Joint,Billing problems caused frustration requiring immediate attention,7.7,1,Text,Premium,0
nan,28,Freelancer,nan,191608.43,754.9061803,Southwest,Checking,Technical support was ignoring,4.5,0,App,Basic,0
nan,,nan,Master,34325.1,693.9228411,Southwest,Joint,Return process was convoluted,24.1,3,Text,Basic,0
nan,35,Freelancer,Associate,73453.97,679.9661129,Northeast,Joint,Billing concerns caused frustration,62.1,1,App,Premium,0
ID_XXXX,42,Salaried,High School,23330.89,805.2064815,Midwest,Savings,Delivery was late by 3 days,11.3,2,App,Basic,0
nan,50,Salaried,High School,135694.01,662.8862673,Northeast,Checking,Product grade beat anticipations,31.5,2,Phone,Basic,0
nan,42,Salaried,nan,126488.47,702.2939382,Northeast,Savings,Return process was confusing,18.3,0,Email,Enterprise,0
nan,35,Salaried,Associate,29870.73,735.3016641,Northeast,Checking,Website navigation needs improvement,15.5,0,Phone,Premium,0
ID_XXXX,42,Unemployed,Associate,97265.72,673.1882897,West Coast,Checking,Technical support was delayed causing inconvenience,43.3,1,Email,Basic,0
nan,50,Unemployed,High School,103442.34,752.5302477,Southwest,Savings,Billing problems caused frustration requiring immediate attention,31.1,0,Email,Basic,1
nan,28,Salaried,Master,70269.9,704.6702738,Southwest,Checking,Website layout needs improvement,17.6,0,Phone,Basic,1
nan,28,Salaried,High School,78011.96,753.1955164,Midwest,Savings,Return process was confusing,2.7,1,Email,Premium,0
nan,42,Salaried,Associate,72622.62,,Southwest,Savings,Billing challenges caused frustration,21.2,1,Email,Premium,0
nan,28,nan,Associate,7259.87,707.8493935,Northeast,Checking,Website design needs improvement,8.6,0,Phone,Basic,0
nan,50,Self-Employed,Associate,94304.7,805.5329336,Southwest,Checking,Excellent customer service experience,10.2,0,Email,Basic,1
nan,35,Freelancer,Associate,53928.58,686.7332098,Midwest,Savings,Website layout needs improvement,13.5,0,Email,Premium,1
nan,42,Self-Employed,Bachelor,49050.73,787.4435235,West Coast,Joint,Website navigation needs improvement,15.5,1,Email,Enterprise,0
nan,28,Freelancer,Master,167119.12,778.7466621,West Coast,Joint,Competitive pricing compared to others,51.9,1,Phone,Basic,1
nan,42,Salaried,Master,1997.56,808.5441104,Northeast,Checking,Loyalty program perks are worthwhile,28.9,0,Email,Basic,0
